customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,Charges.Monthly,Charges.Total,Cuentas_Diarias,PaymentMethod_bank transfer (automatic),PaymentMethod_credit card (automatic),PaymentMethod_electronic check,PaymentMethod_mailed check,ServiciosContratados,Cancelacion
5453ybtwv,0,0,0,1,1,70,1,0,2,1,1,1,1,1,0,2,1,101.1,6994.8,3.3699999999999997,False,True,False,False,6,No Canceló
5456itgic,0,0,1,1,0,72,0,0,1,1,1,1,1,1,1,2,1,64.45,4641.1,2.1483333333333334,False,True,False,False,6,No Canceló
5457colht,0,0,0,1,1,69,1,0,1,1,1,0,1,1,1,2,0,80.65,5542.55,2.6883333333333335,True,False,False,False,6,No Canceló
5458cqjta,1,0,0,1,1,65,1,0,1,1,0,0,1,1,1,2,1,74.8,4820.15,2.493333333333333,True,False,False,False,5,Canceló
5461qkntn,0,0,1,1,0,43,1,1,2,0,1,0,1,1,0,0,1,94.3,3953.15,3.143333333333333,False,False,True,False,5,No Canceló
5465bubfa,0,1,0,1,1,41,1,0,0,0,0,0,0,0,0,2,0,19.3,772.4,0.6433333333333333,True,False,False,False,1,No Canceló
5468bpmmo,0,0,0,1,0,46,1,0,0,0,0,0,0,0,0,0,0,19.6,851.2,0.6533333333333334,False,False,True,False,1,No Canceló
5469ctcwn,1,0,0,1,1,61,1,1,2,1,1,0,0,1,1,1,1,106.0,6547.7,3.533333333333333,False,False,True,False,6,Canceló
5469nujur,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,2,1,19.95,373.5,0.6649999999999999,False,False,False,True,1,No Canceló
5472cvmdx,0,1,0,0,0,68,0,0,1,1,0,1,1,0,0,2,0,38.9,2719.2,1.2966666666666666,False,False,False,True,3,No Canceló
5473khbps,0,1,0,1,1,52,1,1,2,0,1,1,0,1,0,1,1,95.7,4976.15,3.19,False,True,False,False,5,No Canceló
5474lamuq,0,0,0,1,0,24,1,0,0,0,0,0,0,0,0,1,0,20.1,533.9,0.67,False,False,False,True,1,No Canceló
5478jjvzk,0,1,0,0,0,33,1,1,1,1,1,0,0,0,0,0,1,60.9,2033.85,2.03,False,False,False,True,4,No Canceló
5480hprrx,1,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,25.3,77.75,0.8433333333333334,False,False,True,False,0,Canceló
5480tbgph,1,1,0,1,0,24,1,0,2,0,1,1,0,1,1,0,1,99.3,2431.35,3.31,False,True,False,False,5,Canceló
5480xtffl,0,1,0,1,1,31,1,0,0,0,0,0,0,0,0,2,0,21.0,697.7,0.7,False,False,False,True,1,No Canceló
5481ntdoh,0,1,1,1,0,67,1,1,2,1,0,1,0,1,1,1,1,107.05,7142.5,3.5683333333333334,False,True,False,False,6,No Canceló
5482nupna,1,1,0,0,0,4,1,0,1,1,1,0,1,0,0,0,1,60.4,272.15,2.013333333333333,False,False,False,True,4,Canceló
5482plvpe,1,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,24.35,41.85,0.8116666666666668,False,False,True,False,0,Canceló
5482vxsxj,0,0,0,0,0,22,1,0,2,0,1,0,0,1,1,0,1,93.2,2157.3,3.106666666666667,False,False,False,True,4,No Canceló
5485itnpc,0,0,0,1,0,66,1,0,1,1,1,1,1,1,1,2,1,85.9,5595.3,2.8633333333333337,True,False,False,False,7,No Canceló
5485wuywf,1,0,1,0,0,2,1,0,1,1,0,1,0,1,0,0,0,66.4,94.55,2.2133333333333334,True,False,False,False,4,Canceló
5493sdrdq,1,0,0,0,0,2,1,0,1,1,0,1,0,0,0,0,1,55.1,113.35,1.8366666666666667,False,False,False,True,3,Canceló
5494hecpr,1,1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,80.25,80.25,2.675,False,False,True,False,2,Canceló
5494wozrz,0,1,0,1,1,71,1,0,1,1,0,1,1,1,1,2,1,82.0,5999.85,2.7333333333333334,False,True,False,False,6,No Canceló
5495gpsrw,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,2,1,19.7,419.4,0.6566666666666666,False,False,False,True,1,No Canceló
5498ibwpi,0,1,0,1,1,66,1,0,1,0,0,0,1,0,0,1,1,49.4,3251.85,1.6466666666666667,False,True,False,False,2,No Canceló
5498txhlf,1,1,0,1,1,34,1,1,2,0,0,1,0,1,0,0,0,87.45,2874.15,2.915,False,False,True,False,4,Canceló
5499ecutn,0,1,0,1,0,47,1,0,1,1,0,1,0,1,0,1,1,66.05,3021.45,2.2016666666666667,False,True,False,False,4,No Canceló
5501tvmgm,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,55.25,55.25,1.8416666666666666,False,False,True,False,2,No Canceló
5502rluyv,1,1,0,1,1,69,1,1,2,0,1,1,0,1,1,0,1,103.95,7446.9,3.4650000000000003,False,False,True,False,6,Canceló
5504wsiur,0,1,0,0,0,70,1,1,2,0,1,1,1,0,0,1,1,90.25,6385.95,3.0083333333333333,True,False,False,False,5,No Canceló
5505ovwqw,0,1,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,20.15,353.65,0.6716666666666666,False,False,False,True,1,No Canceló
5510boiuj,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,19.25,19.25,0.6416666666666667,False,False,False,True,1,Canceló
5512idzei,0,0,0,1,1,46,1,1,0,0,0,0,0,0,0,1,0,24.9,1174.8,0.83,False,False,True,False,2,No Canceló
5514yqent,0,0,0,0,1,41,1,0,2,1,1,1,1,1,1,2,1,111.15,4507.15,3.705,False,False,True,False,7,No Canceló
5515akoaj,1,1,0,0,0,54,1,1,2,0,0,0,1,1,1,0,1,100.1,5440.9,3.3366666666666664,False,False,True,False,5,Canceló
5515idejj,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,19.9,19.9,0.6633333333333333,False,False,False,True,1,Canceló
5515rugkn,0,0,0,0,0,8,1,0,1,0,0,0,0,0,1,0,1,54.75,438.05,1.825,False,True,False,False,2,No Canceló
5519nphvg,1,1,0,0,0,12,1,1,2,0,0,0,0,1,1,0,1,94.2,1046.1,3.14,False,False,True,False,4,Canceló
5519teeuh,0,0,0,0,1,33,1,0,0,0,0,0,0,0,0,1,1,20.15,682.15,0.6716666666666666,False,False,False,True,1,No Canceló
5519yldgw,1,1,0,1,0,21,1,1,2,1,0,1,0,1,1,0,1,103.9,2254.2,3.4633333333333334,False,False,True,False,6,Canceló
5520fvewj,1,1,0,1,1,12,1,1,2,0,1,1,0,0,0,0,1,84.5,916.9,2.816666666666667,False,False,True,False,4,Canceló
5522jbwmo,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,44.0,44.0,1.4666666666666666,False,False,True,False,1,No Canceló
5522nykpb,0,0,0,1,1,25,1,0,2,0,0,0,1,1,0,0,0,85.9,2199.05,2.8633333333333337,False,False,True,False,3,No Canceló
5524khnjp,0,0,0,1,1,33,1,0,1,1,0,1,0,1,1,1,0,74.75,2453.3,2.4916666666666667,False,True,False,False,5,No Canceló
5527achso,0,1,0,0,0,11,1,0,1,0,0,0,1,1,1,0,0,70.5,829.3,2.35,False,False,False,True,4,No Canceló
5529gibvh,0,1,0,0,0,47,1,0,0,0,0,0,0,0,0,2,0,20.15,1046.2,0.6716666666666666,False,False,False,True,1,No Canceló
5533nhfrf,0,0,1,0,0,7,0,0,1,0,1,0,1,0,1,0,1,44.4,265.8,1.48,False,False,True,False,3,No Canceló
5533rjftj,0,0,0,0,0,49,0,0,1,0,0,1,0,0,0,0,1,30.2,1453.1,1.0066666666666666,True,False,False,False,1,No Canceló
5536rtpwk,1,0,0,1,0,49,1,1,2,0,1,0,0,1,1,0,1,99.05,4853.75,3.3016666666666667,True,False,False,False,5,Canceló
5536slhpm,1,1,0,1,0,55,1,1,2,0,0,1,0,0,0,0,1,77.75,4458.15,2.591666666666667,False,False,True,False,3,Canceló
5537uxxvs,0,1,0,1,0,20,1,0,0,0,0,0,0,0,0,0,0,19.25,375.25,0.6416666666666667,True,False,False,False,1,No Canceló
5539hivak,0,1,1,1,0,28,1,1,0,0,0,0,0,0,0,0,0,25.7,734.6,0.8566666666666667,False,False,False,True,2,No Canceló
5539tmzlf,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,69.75,69.75,2.325,False,False,True,False,1,Canceló
5542dhsxl,0,1,0,1,0,4,1,0,1,1,1,0,0,0,0,0,0,54.7,235.05,1.8233333333333335,False,False,False,True,3,No Canceló
5542nkvru,0,1,0,0,0,42,1,0,0,0,0,0,0,0,0,2,1,20.75,844.45,0.6916666666666667,True,False,False,False,1,No Canceló
5542tbbwb,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,69.9,69.9,2.33,False,False,True,False,1,No Canceló
5543qdcry,0,0,0,0,0,4,1,0,1,0,0,0,0,1,0,0,1,56.4,234.85,1.88,False,False,True,False,2,No Canceló
5546byzsm,0,1,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,20.45,775.6,0.6816666666666666,False,False,True,False,1,No Canceló
5546queru,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,1,1,19.95,257.0,0.6649999999999999,False,False,False,True,1,No Canceló
5549zghfb,0,0,0,1,1,50,1,1,0,0,0,0,0,0,0,2,0,24.95,1261.45,0.8316666666666667,False,False,False,True,2,No Canceló
5550vfrlc,1,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,69.85,69.85,2.328333333333333,False,False,True,False,1,Canceló
5552znfsj,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,45.3,45.3,1.51,False,False,True,False,1,Canceló
5553aoinx,0,1,1,1,1,66,1,1,2,0,1,1,0,1,1,1,1,104.9,6891.45,3.496666666666667,False,False,True,False,6,No Canceló
5555rnpgt,0,0,0,0,1,10,1,1,0,0,0,0,0,0,0,0,0,24.8,223.9,0.8266666666666667,False,True,False,False,2,No Canceló
5561nwevx,1,1,1,1,0,2,1,1,2,0,0,1,0,0,0,0,0,79.2,172.85,2.64,False,False,True,False,3,Canceló
5562betpv,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,19.65,19.65,0.6549999999999999,False,False,False,True,1,No Canceló
5562yjqgt,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,20.35,35.1,0.6783333333333333,False,True,False,False,1,No Canceló
5564nemqo,1,1,1,0,0,1,1,0,2,0,0,1,0,0,0,0,1,75.3,75.3,2.51,True,False,False,False,2,Canceló
5565filxa,1,1,1,0,0,16,1,1,2,0,0,0,0,1,1,0,1,96.15,1529.2,3.205,False,False,True,False,4,Canceló
5566soezd,0,0,0,1,1,27,1,0,2,1,1,0,0,0,0,1,1,80.65,2209.75,2.6883333333333335,False,True,False,False,3,No Canceló
5567gzkqy,0,0,0,0,0,58,1,0,0,0,0,0,0,0,0,2,0,20.3,1131.5,0.6766666666666666,False,True,False,False,1,No Canceló
5567wsele,1,0,1,1,0,3,1,1,2,0,0,0,0,1,1,0,1,94.6,279.55,3.1533333333333333,False,False,True,False,4,Canceló
5568dmxzs,0,1,0,0,0,8,1,0,1,0,1,0,1,1,0,0,1,65.45,554.45,2.1816666666666666,False,False,True,False,4,No Canceló
5569idsey,0,0,0,1,0,71,1,1,2,0,1,1,0,1,1,1,1,105.7,7472.15,3.5233333333333334,True,False,False,False,6,No Canceló
5569kgjhx,1,1,0,1,1,9,1,1,2,0,0,0,0,1,0,0,1,85.35,754.65,2.8449999999999998,True,False,False,False,3,Canceló
5569ouicf,1,1,1,1,0,28,1,1,2,0,0,0,1,1,1,0,1,101.3,2812.2,3.3766666666666665,False,True,False,False,5,Canceló
5570ptweh,1,1,0,1,0,3,1,1,2,0,0,0,0,0,0,0,1,75.15,216.75,2.5050000000000003,False,True,False,False,2,Canceló
5572zdxhy,1,1,0,0,0,22,1,0,2,0,1,0,0,0,1,0,1,84.3,1855.65,2.81,False,False,False,True,3,Canceló
5574nxziu,0,0,0,0,0,63,1,0,2,1,1,1,1,1,1,2,0,109.2,7049.75,3.64,False,True,False,False,7,No Canceló
5575gnvde,0,0,0,0,0,34,1,0,1,1,0,1,0,0,0,1,0,56.95,1889.5,1.8983333333333334,False,False,False,True,3,No Canceló
5575tpizq,0,0,0,0,0,46,1,1,2,1,0,0,0,1,0,0,1,89.15,4245.55,2.9716666666666667,False,True,False,False,4,No Canceló
5577otwww,1,1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,19.75,297.3,0.6583333333333333,True,False,False,False,1,Canceló
5578nkcxi,0,1,0,1,1,58,1,0,2,1,1,0,0,1,1,1,0,99.25,5846.65,3.308333333333333,False,True,False,False,5,No Canceló
5583ejxrd,0,0,0,1,1,44,0,0,1,1,1,1,1,0,1,2,1,54.05,2375.2,1.8016666666666665,False,True,False,False,5,No Canceló
5583sxdag,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,70.0,70.0,2.3333333333333335,False,False,True,False,1,Canceló
5590bynii,1,0,0,0,0,22,1,1,2,1,0,0,0,1,1,0,1,100.75,2095.0,3.3583333333333334,False,False,True,False,5,Canceló
5590yrfjt,1,1,0,1,0,20,0,0,1,0,0,0,0,0,0,0,1,24.45,482.8,0.815,False,False,True,False,0,Canceló
5590zskrv,0,1,0,1,1,8,1,0,1,1,1,0,0,0,0,0,0,54.65,482.25,1.8216666666666665,False,False,False,True,3,No Canceló
5593suaoo,0,1,0,1,1,24,1,1,2,0,1,1,0,0,0,1,0,83.15,2033.05,2.771666666666667,True,False,False,False,4,No Canceló
5597glbuc,1,1,0,0,0,1,1,0,2,0,0,1,0,1,0,0,1,85.45,85.45,2.8483333333333336,False,False,True,False,3,Canceló
5598ikhqq,0,1,0,0,0,72,1,1,0,0,0,0,0,0,0,2,0,25.45,1866.45,0.8483333333333333,False,True,False,False,2,No Canceló
5599hvltw,0,1,1,0,0,14,1,1,2,0,0,1,0,0,0,0,1,80.35,1058.1,2.6783333333333332,True,False,False,False,3,No Canceló
5600ktxfm,0,0,0,1,1,2,1,0,2,0,0,0,0,0,0,0,0,69.95,143.9,2.3316666666666666,False,False,False,True,1,No Canceló
5600pdujf,0,0,0,0,0,6,1,0,1,0,0,0,1,0,0,0,1,49.5,312.7,1.65,False,True,False,False,2,No Canceló
5602bvfmk,0,1,0,0,0,12,1,0,0,0,0,0,0,0,0,1,0,19.3,228.75,0.6433333333333333,False,False,False,True,1,No Canceló
5605iygfg,0,1,0,0,0,7,1,0,2,0,0,0,0,0,0,0,1,69.85,515.45,2.328333333333333,True,False,False,False,1,No Canceló
5605xnwen,0,0,1,1,0,72,1,1,0,0,0,0,0,0,0,2,1,25.0,1802.55,0.8333333333333334,True,False,False,False,2,No Canceló
5606amzbo,0,1,0,1,0,10,1,1,2,1,0,0,0,0,0,0,1,78.15,765.15,2.605,False,True,False,False,3,No Canceló
5609cebid,1,1,1,0,0,20,1,1,2,0,1,1,0,0,1,0,1,94.1,1782.4,3.1366666666666663,False,False,True,False,5,Canceló
5609imcgg,0,1,0,0,0,15,1,1,2,1,0,1,0,0,0,0,1,84.35,1302.65,2.8116666666666665,False,True,False,False,4,No Canceló
5614dnzce,0,1,0,0,0,58,1,0,1,1,1,1,1,0,0,2,1,64.9,3795.45,2.1633333333333336,False,True,False,False,5,No Canceló
5616prtnt,1,0,0,0,1,20,1,0,0,0,0,0,0,0,0,0,1,19.4,374.5,0.6466666666666666,False,False,True,False,1,Canceló
5619ptmik,0,1,0,1,0,46,1,1,1,1,0,0,0,0,0,0,0,53.1,2459.8,1.77,False,False,True,False,3,No Canceló
5619xzzkr,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,19.95,68.2,0.6649999999999999,False,False,False,True,1,No Canceló
5622uejfi,0,1,0,1,1,35,1,1,0,0,0,0,0,0,0,2,1,25.4,949.8,0.8466666666666666,False,True,False,False,2,No Canceló
5624bqssa,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,20.95,20.95,0.6983333333333334,False,False,False,True,1,Canceló
5624ryamh,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,19.5,178.85,0.65,False,False,True,False,1,No Canceló
5626mgtuk,0,1,0,0,0,20,1,1,2,1,0,0,0,1,0,0,1,89.1,1879.25,2.9699999999999998,True,False,False,False,4,No Canceló
5627tvbpp,0,1,0,0,1,35,1,0,0,0,0,0,0,0,0,1,1,20.1,644.5,0.67,False,True,False,False,1,No Canceló
5628fcgyg,0,0,0,0,0,21,1,1,2,0,0,0,0,0,1,0,1,84.1,1737.45,2.8033333333333332,False,False,True,False,3,No Canceló
5628rkifk,0,1,1,0,0,49,1,1,2,1,0,0,0,1,1,0,0,101.55,5070.4,3.385,False,True,False,False,5,No Canceló
5630ahzil,0,1,0,0,1,3,1,0,1,1,0,0,1,0,1,0,1,64.5,177.4,2.15,True,False,False,False,4,No Canceló
5630ixdxv,0,1,0,0,0,47,1,1,2,0,1,1,0,1,1,0,1,106.35,4849.1,3.545,False,False,True,False,6,No Canceló
5639ntupk,0,0,0,0,1,13,1,0,1,1,0,0,0,0,0,0,1,52.1,670.65,1.7366666666666668,False,True,False,False,2,No Canceló
5640caxoa,0,1,0,0,0,30,0,0,1,0,0,0,1,0,1,1,1,40.35,1187.05,1.345,False,True,False,False,2,No Canceló
5641dmbfj,0,1,0,1,0,58,1,1,1,1,0,1,1,1,1,2,1,84.3,4916.4,2.81,False,False,True,False,7,No Canceló
5642mhdqt,0,1,0,1,1,53,1,0,0,0,0,0,0,0,0,1,1,19.85,1039.45,0.6616666666666667,True,False,False,False,1,No Canceló
5644pdmzc,1,1,1,0,0,2,1,1,2,0,1,0,0,0,1,0,0,89.5,161.5,2.9833333333333334,False,False,True,False,4,Canceló
5647fxotp,0,1,1,1,0,60,1,1,2,0,1,1,0,1,1,0,1,105.9,6401.25,3.5300000000000002,False,False,True,False,6,No Canceló
5647urdka,0,0,0,1,1,8,1,0,0,0,0,0,0,0,0,2,0,19.7,130.25,0.6566666666666666,False,False,False,True,1,No Canceló
5649anrml,1,0,1,0,0,2,1,0,2,0,1,1,1,0,1,0,1,95.1,180.25,3.17,False,True,False,False,5,Canceló
5649rxqtv,0,0,0,0,0,51,1,0,2,0,1,1,0,1,1,0,1,99.0,5038.15,3.3,False,False,True,False,5,No Canceló
5649tjhov,1,0,1,1,0,27,0,0,1,0,0,0,0,0,1,0,0,36.5,1032.0,1.2166666666666666,True,False,False,False,1,Canceló
5649vukmc,1,1,0,0,0,12,1,0,2,0,0,1,0,1,1,1,0,95.5,1115.15,3.183333333333333,False,False,False,True,4,Canceló
5650vduds,1,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,24.25,96.05,0.8083333333333333,False,False,False,True,0,Canceló
5650yliba,0,0,0,0,0,31,1,1,2,0,1,0,0,0,0,0,1,81.15,2640.55,2.705,False,False,True,False,3,No Canceló
5651cpdnd,0,0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,46.0,492.1,1.5333333333333334,False,False,False,True,1,No Canceló
5651crhkq,0,1,0,1,0,41,1,0,2,0,1,1,1,0,0,1,1,86.2,3339.05,2.8733333333333335,True,False,False,False,4,No Canceló
5651wyiph,0,1,1,0,0,18,1,0,1,0,1,0,0,0,0,0,1,49.85,865.75,1.6616666666666666,False,True,False,False,2,No Canceló
5651ylprd,0,1,0,1,1,32,1,0,2,0,1,0,0,1,0,0,1,86.1,2723.75,2.8699999999999997,False,False,True,False,3,No Canceló
5652msdey,0,1,0,0,0,10,1,1,2,0,0,0,0,0,0,0,1,75.75,777.3,2.525,False,False,False,True,2,No Canceló
5655jsmzm,1,0,1,0,0,49,1,1,2,0,0,0,0,1,1,0,1,96.2,4718.25,3.2066666666666666,False,False,True,False,4,Canceló
5656jamlx,0,0,0,0,0,62,1,0,0,0,0,0,0,0,0,2,0,19.85,1253.65,0.6616666666666667,True,False,False,False,1,No Canceló
5656mjefc,0,0,0,1,1,42,0,0,1,1,0,1,1,1,0,2,0,48.15,2032.3,1.605,False,True,False,False,4,No Canceló
5663qbgis,0,0,1,1,0,72,1,1,2,0,1,0,0,1,1,2,0,98.35,6929.4,3.2783333333333333,True,False,False,False,5,No Canceló
5666cycyz,0,1,0,0,0,24,1,1,2,0,0,0,1,0,1,0,1,89.55,2259.35,2.985,False,False,True,False,4,No Canceló
5666mbjpt,0,0,0,0,0,65,1,1,0,0,0,0,0,0,0,2,1,25.1,1725.0,0.8366666666666667,True,False,False,False,2,No Canceló
5668meisb,0,1,0,1,1,72,1,1,2,1,1,1,1,1,0,2,0,106.1,7657.4,3.5366666666666666,False,True,False,False,7,No Canceló
5669sraip,1,1,0,0,0,5,0,0,1,0,0,1,0,0,1,0,0,39.5,210.75,1.3166666666666667,False,False,True,False,2,Canceló
5671rqrlp,0,1,1,1,0,70,1,1,2,0,0,0,0,0,0,2,1,75.65,5411.4,2.521666666666667,False,True,False,False,2,No Canceló
5671uunxd,0,1,1,1,0,50,1,1,2,0,0,0,1,1,1,1,1,100.65,5189.75,3.355,False,False,True,False,5,No Canceló
5673fssmf,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,60.15,60.15,2.005,False,False,True,False,3,Canceló
5673tiyib,1,0,0,0,0,2,0,0,1,0,1,1,1,0,0,0,1,40.4,77.15,1.3466666666666667,False,True,False,False,3,Canceló
5676cflyy,0,0,0,1,1,71,1,0,1,0,1,0,1,1,1,2,1,73.35,5154.5,2.445,False,True,False,False,5,No Canceló
5678vfneq,0,1,0,1,0,71,1,1,2,1,0,1,0,1,1,1,1,104.1,7412.25,3.4699999999999998,False,True,False,False,6,No Canceló
5680lqogp,0,1,0,0,0,68,1,0,1,1,1,1,1,1,1,2,1,82.45,5646.6,2.7483333333333335,False,True,False,False,7,No Canceló
5681lloei,0,0,0,1,1,43,1,1,2,1,0,1,1,0,0,1,1,91.25,4013.8,3.0416666666666665,False,True,False,False,5,No Canceló
5684fjvyr,0,1,0,1,1,72,1,1,2,1,1,0,1,0,0,2,1,90.35,6563.4,3.0116666666666663,True,False,False,False,5,No Canceló
5685iixly,1,1,0,1,1,5,1,0,2,0,1,0,0,0,1,0,1,83.6,404.2,2.7866666666666666,False,False,True,False,3,Canceló
5686cmawk,0,0,0,0,0,17,1,1,2,0,0,1,1,0,0,1,0,86.75,1410.25,2.8916666666666666,False,False,True,False,4,No Canceló
5687dkdtv,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,20.35,77.5,0.6783333333333333,False,False,False,True,1,Canceló
5688kztsn,1,0,0,1,1,15,1,0,0,0,0,0,0,0,0,0,1,20.0,288.05,0.6666666666666666,False,False,True,False,1,Canceló
5692fptah,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,45.4,45.4,1.5133333333333332,False,False,False,True,1,Canceló
5692icxlw,0,0,1,0,0,31,1,1,2,0,1,0,0,1,0,0,1,90.7,2845.15,3.0233333333333334,False,False,True,False,4,No Canceló
5693pipcs,0,0,0,0,0,41,1,0,2,0,1,0,1,1,1,2,1,99.65,4220.35,3.3216666666666668,False,True,False,False,5,No Canceló
5696ceiqj,0,0,0,1,1,67,1,0,2,0,1,1,1,1,1,2,0,103.15,6895.5,3.4383333333333335,True,False,False,False,6,No Canceló
5696excys,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,2,0,19.45,369.05,0.6483333333333333,False,True,False,False,1,No Canceló
5696jvvqy,0,1,0,1,1,48,1,0,1,1,1,1,0,0,1,2,1,70.1,3238.4,2.3366666666666664,False,True,False,False,5,No Canceló
5696qurrl,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,45.05,45.05,1.5016666666666665,False,False,False,True,1,Canceló
5697gombf,0,1,1,1,1,28,0,0,1,0,0,0,0,1,0,0,1,35.9,973.65,1.1966666666666665,False,False,True,False,1,No Canceló
5698bqjoh,1,1,0,0,0,9,1,1,2,0,0,0,0,1,1,0,0,94.4,857.25,3.146666666666667,False,False,True,False,4,Canceló
5699bncas,0,0,1,0,0,71,1,1,0,0,0,0,0,0,0,2,1,24.65,1766.75,0.8216666666666667,False,False,False,True,2,No Canceló
5701guxdc,0,1,0,1,0,26,0,0,1,1,0,1,0,0,0,1,0,35.4,978.6,1.18,False,True,False,False,2,No Canceló
5701svcwr,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,24.0,24.0,0.8,False,False,False,True,2,No Canceló
5701yvsvf,0,1,1,1,0,11,1,0,2,0,0,0,1,1,0,0,1,82.9,880.05,2.7633333333333336,False,False,True,False,3,No Canceló
5701zikje,0,0,0,0,0,13,1,0,1,0,0,0,1,0,0,0,1,50.55,610.75,1.6849999999999998,False,False,False,True,2,No Canceló
5702kvqrd,0,0,0,1,0,71,1,0,1,1,0,1,1,1,1,2,1,82.55,5832.65,2.7516666666666665,False,False,True,False,6,No Canceló
5702skuob,0,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,19.6,93.45,0.6533333333333334,False,False,False,True,1,No Canceló
5707orndz,1,0,1,0,0,9,1,1,1,1,0,0,0,0,0,0,0,54.55,494.05,1.8183333333333331,False,False,True,False,3,Canceló
5707zmdjp,0,0,0,1,1,53,1,0,1,1,1,0,1,1,0,2,1,69.7,3729.6,2.3233333333333333,False,False,False,True,5,No Canceló
5708evonk,1,1,0,1,1,58,1,1,2,1,1,0,0,0,1,0,1,93.4,5435.6,3.1133333333333337,True,False,False,False,5,Canceló
5709lvoeq,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,2,0,80.85,0.0,2.695,False,False,False,True,6,No Canceló
5712ahqnn,0,1,0,0,0,43,1,0,2,0,1,1,0,1,0,0,1,91.65,3954.1,3.055,False,False,True,False,4,No Canceló
5712ptiww,1,0,0,0,0,2,1,0,2,0,0,1,1,0,0,0,1,79.85,152.45,2.6616666666666666,False,False,True,False,3,Canceló
5712vboxd,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,20.15,68.45,0.6716666666666666,False,True,False,False,1,No Canceló
5716ezxzn,0,1,0,1,1,65,1,1,2,1,1,0,1,1,0,2,1,99.05,6416.7,3.3016666666666667,False,True,False,False,6,No Canceló
5716libjc,0,1,0,0,1,13,1,1,2,0,1,1,0,1,1,1,1,104.15,1299.1,3.4716666666666667,False,True,False,False,6,No Canceló
5724bidbu,0,0,0,1,0,49,1,1,1,1,0,0,0,0,0,1,1,55.35,2633.95,1.845,False,False,True,False,3,No Canceló
5726cvnya,0,1,0,1,1,8,1,0,0,0,0,0,0,0,0,2,1,19.85,146.6,0.6616666666666667,False,False,False,True,1,No Canceló
5727myate,0,0,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,90.8,6397.6,3.0266666666666664,False,True,False,False,8,No Canceló
5729klzar,1,1,0,1,1,4,1,0,2,0,0,0,0,0,1,0,0,80.85,302.75,2.695,False,False,True,False,2,Canceló
5730dbdsi,0,0,0,0,0,66,1,0,0,0,0,0,0,0,0,2,0,19.7,1253.8,0.6566666666666666,True,False,False,False,1,No Canceló
5730riito,0,1,1,0,0,43,0,0,1,1,1,0,0,0,0,0,1,33.45,1500.25,1.115,False,True,False,False,2,No Canceló
5732ikgqh,0,0,1,1,0,52,1,0,2,1,0,1,1,1,1,1,1,104.45,5481.25,3.481666666666667,True,False,False,False,6,No Canceló
5734ejkxg,0,1,0,0,0,61,1,1,2,1,1,1,1,1,1,1,1,118.6,7365.7,3.953333333333333,False,False,True,False,8,No Canceló
5736yejax,0,0,0,0,1,69,1,1,1,1,1,1,1,1,0,2,1,79.45,5502.55,2.6483333333333334,False,True,False,False,7,No Canceló
5740yhgtw,0,0,0,1,1,70,1,1,2,1,1,0,0,1,0,0,1,97.55,6669.05,3.2516666666666665,False,True,False,False,5,No Canceló
